Total allocated: 625734140 bytes (7452331 objects)
Total retained:  29391785 bytes (232712 objects)

allocated memory by gem
-----------------------------------
  25922050  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/rubygems/version.rb:168
  24539714  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:124
  19704000  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/alias_predication.rb:4
  16914139  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/rubygems/version.rb:205
  13690124  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:472
  11737760  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/table.rb:104
   9893448  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/logger.rb:514
   9802573  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/benchmark.rb:491
   9551952  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/result/accessor/node.rb:9
   9387880  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/result/row.rb:6
   8879800  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/rubygems/version.rb:303
   8790973  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/benchmark.rb:487
   8499200  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/query/select.rb:74
   7792200  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/logger.rb:507
   6970093  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/benchmark.rb:492
   6970093  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/benchmark.rb:488
   6754396  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/rubygems/version.rb:159
   6373440  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:422
   5356396  /Users/hanke/.gem/ruby/2.1.3/gems/activesupport-4.2.0/lib/active_support/multibyte/unicode.rb:336
   5002369  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:469
   4471200  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/visitors/to_sql.rb:515
   4443324  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/visitors/to_sql.rb:156
   4443324  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/visitors/to_sql.rb:184
   3818016  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:449
   3735910  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/visitors/to_sql.rb:540
   3480848  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:242
   3479888  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/query/base.rb:66
   3399280  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/query/select.rb:36
   3240200  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/rubygems/version.rb:192
   3238560  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/entity.rb:64
   3080098  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:502
   2913840  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/entity.rb:162
   2913408  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/query/base.rb:40
   2812248  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/visitors/to_sql.rb:453
   2797617  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:486
   2751008  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:293
   2711280  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/visitors/to_sql.rb:441
   2610126  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/visitors/to_sql.rb:440
   2589696  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/logger.rb:379
   2589696  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/logger.rb:506
   2490136  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:185
   2435345  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:238
   2418124  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/visitors/to_sql.rb:198
   2349920  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/connection.rb:28
   2346912  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/query/select.rb:35
   2346680  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb:283

allocated memory by class
-----------------------------------
 276828371  String
 113405320  MatchData
  57976904  Hash
  57261144  Array
  21233184  Proc
  16721400  RubyVM::Env
  15478673  Regexp
  11737760  Arel::Attributes::Attribute
   8499200  Arel::Nodes::As
   8499200  Arel::Nodes::SqlLiteral
   5179648  Time
   3240200  Gem::Version
   3238560  Flounder::Field
   2399672  ActiveSupport::Multibyte::Unicode::Codepoint
   2025400  Flounder::Connection::Column
   1618920  PG::Result
   1618600  Flounder::Result::Row
   1618560  Arel::Nodes::Equality
   1521952  JSON::Ext::Parser
   1456704  Process::Tms
   1294864  Flounder::Query::Select
   1052080  Arel::Nodes::SelectCore
    971136  Benchmark::Tms
    971120  Flounder::Result::Descriptor
    890216  Arel::Nodes::SelectStatement
    890208  Method
    810240  Flounder::Result::Accessor::Field
    809440  Flounder::Result::Accessor::Node
    809360  Arel::Nodes::On
    809280  Arel::Nodes::InnerJoin
    809160  Arel::Nodes::Limit
    809160  Arel::Nodes::Top
    728360  Arel::SelectManager
    404640  Flounder::Engine
    404640  Arel::Nodes::JoinSource
    404560  Arel::Nodes::Descending
    404560  Pod
    404560  Flounder::SymbolExtensions::Modifier
    186440  Range
    111040  RubyVM::InstructionSequence
     78960  Thread::Backtrace
     43960  Bignum
     27160  Object
     16000  ActiveSupport::Multibyte::Chars
      9600  NoMethodError
      8704  File
      7680  NameError::message
      3136  Class
      2520  Module
       720  Arel::Nodes::Group

allocated objects by gem
-----------------------------------
   1831337  rubygems
   1466213  flounder-1.0.1
   1406556  arel-5.0.1.20140414130214
   1124293  search.cocoapods.org/lib
    809290  ruby-2.1.3/lib
    630951  json-1.8.2
    108620  picky-4.27.0
     43091  activesupport-4.2.0
     30361  connection_pool-2.1.3
      1100  aggregate-0.2.2
       484  other
        35  pg-0.18.1

allocated objects by file
-----------------------------------
   1831337  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/rubygems/version.rb
   1113770  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/models/pod.rb
    630951  /Users/hanke/.gem/ruby/2.1.3/gems/json-1.8.2/lib/json/common.rb
    455360  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/alias_predication.rb
    424879  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/benchmark.rb
    414824  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/query/select.rb
    354096  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/visitors/to_sql.rb
    343944  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/logger.rb
    293444  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/table.rb
    293395  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/result/row.rb
    212607  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/connection.rb
    131556  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/entity.rb
    131526  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/select_manager.rb
    131508  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/query/base.rb
     91084  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/result/accessor/node.rb
     79879  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/postgres_utils.rb
     70875  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/result/descriptor.rb
     50580  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/nodes/select_core.rb
     44299  /Users/hanke/.gem/ruby/2.1.3/gems/picky-4.27.0/lib/picky/bundle_realtime.rb
     40467  /Users/hanke/.rubies/ruby-2.1.3/lib/ruby/2.1.0/forwardable.rb
     40464  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/predications.rb
     39757  /Users/hanke/.gem/ruby/2.1.3/gems/activesupport-4.2.0/lib/active_support/multibyte/unicode.rb
     30358  /Users/hanke/.gem/ruby/2.1.3/gems/connection_pool-2.1.3/lib/connection_pool.rb
     30348  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/nodes/select_statement.rb
     24270  /Users/hanke/.gem/ruby/2.1.3/gems/picky-4.27.0/lib/picky/extensions/string.rb
     20234  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/factory_methods.rb
     20231  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/engine.rb
     14667  /Users/hanke/.gem/ruby/2.1.3/gems/picky-4.27.0/lib/picky/splitter.rb
     10500  /Users/hanke/.gem/ruby/2.1.3/gems/picky-4.27.0/lib/picky/tokenizer.rb
     10133  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/domain.rb
     10116  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/nodes/join_source.rb
     10116  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/tree_manager.rb
     10114  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/order_predications.rb
     10114  /Users/hanke/.gem/ruby/2.1.3/gems/flounder-1.0.1/lib/flounder/symbol_extensions.rb
      9923  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/pods.rb
      8694  /Users/hanke/.gem/ruby/2.1.3/gems/picky-4.27.0/lib/picky/category_realtime.rb
      3980  /Users/hanke/.gem/ruby/2.1.3/gems/picky-4.27.0/lib/picky/generators/partial/substring.rb
      3334  /Users/hanke/.gem/ruby/2.1.3/gems/activesupport-4.2.0/lib/active_support/multibyte/chars.rb
      2200  /Users/hanke/.gem/ruby/2.1.3/gems/picky-4.27.0/lib/picky/character_substituters/west_european.rb
      1100  /Users/hanke/.gem/ruby/2.1.3/gems/aggregate-0.2.2/lib/aggregate.rb
       600  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/lib/search.rb
       400  (__FORWARDING__)
       158  /Users/hanke/.gem/ruby/2.1.3/gems/arel-5.0.1.20140414130214/lib/arel/visitors/visitor.rb
        84  /Users/hanke/temp/cocoapods/Strata/search.cocoapods.org/spec/spec_helper.rb
        33  /Users/hanke/.gem/ruby/2.1.3/gems/pg-0.18.1/lib/pg/connection.rb
